中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,44 ms,0 Mbps,87 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,353 Mbps,45260 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,45 ms,538 Mbps,68915 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,480 Mbps,61542 kB/s
129.146.46.164,443,129.146.46.164,US,306 Mbps,39219 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,12 ms,832 Mbps,106496 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,36 ms,100 Mbps,12800 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,95 ms,336 Mbps,43008 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,76 ms,363 Mbps,46489 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,109 ms,300 Mbps,38502 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,85 ms,284 Mbps,36352 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,14 ms,70 Mbps,9016 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,212 Mbps,27136 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,50 Mbps,6481 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,76 Mbps,9758 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,434 Mbps,55603 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,44 Mbps,5646 kB/s
158.101.221.74,443,2a0b:21c0:1007:1c9:0:631:1dd3:8ce7,DE,Frankfurt,隧道,99 ms,270 Mbps,34611 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,233 Mbps,29900 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,76 ms,50 Mbps,6416 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,234 Mbps,30003 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,141 Mbps,18124 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,250 Mbps,32051 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,190 Mbps,24371 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,103 ms,43 Mbps,5571 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,275 Mbps,35225 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,328 Mbps,41984 kB/s
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,124 ms,153 Mbps,19660 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,102 Mbps,13107 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,42 Mbps,5435 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,42 Mbps,5457 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,91 ms,43 Mbps,5631 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,313 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,215 ms,86 Mbps,11059 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,219 ms,36 Mbps,4708 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,207 ms,37 Mbps,4776 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,225 ms,37 Mbps,4752 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,210 ms,76 Mbps,9784 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,213 ms,72 Mbps,9299 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,229 ms,93 Mbps,11980 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,204 ms,20 Mbps,2643 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,228 ms,57 Mbps,7311 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,228 ms,63 Mbps,8083 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,220 ms,40 Mbps,5167 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,226 ms,84 Mbps,10854 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,31 Mbps,4064 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,36 Mbps,4657 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:11d,KR,Seoul,隧道,252 ms,19 Mbps,2496 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,238 ms,3 Mbps,474 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,233 ms,33 Mbps,4327 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,252 ms,53 Mbps,6872 kB/s
193.122.117.94,443,2602:ffe4:407:20d9:0:612:7174:5a66,SG,Singapore,隧道,317 ms,33 Mbps,4345 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,217 ms,22 Mbps,2852 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,218 ms,2 Mbps,288 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,1049 ms,1 Mbps,225 kB/s
