中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,38 ms,347 Mbps,44441 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,64 ms,403 Mbps,51609 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,55 ms,479 Mbps,61337 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,1080 Mbps,138240 kB/s
129.146.7.98,443,2a09:bac5:60eb:183c::26a:85,US,Los Angeles,隧道,57 ms,64 Mbps,8300 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,49 ms,488 Mbps,62566 kB/s
129.146.46.164,443,129.146.46.164,292 Mbps,37376 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,438 Mbps,56115 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,105 ms,42 Mbps,5395 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,50 ms,465 Mbps,59596 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,60 ms,55 Mbps,7097 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,53 ms,424 Mbps,54374 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,50 ms,532 Mbps,68096 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,27 ms,674 Mbps,86323 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,66 ms,284 Mbps,36454 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,439 Mbps,56217 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,18 ms,38 Mbps,4948 kB/s
150.230.44.13,443,150.230.44.13,US,Salt Lake City,中转,59 ms,394 Mbps,50483 kB/s
132.145.67.50,443,2606:f240:f00:2be4:0:3469:91:c2e1,US,Frankfurt,隧道,109 ms,196 Mbps,25088 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,252 Mbps,32256 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,110 ms,201 Mbps,25804 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,39 ms,64 Mbps,8222 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,109 ms,25 Mbps,3230 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,129 ms,46 Mbps,5977 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,62 ms,392 Mbps,50176 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,62 ms,46 Mbps,6012 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,190 Mbps,24371 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,192 Mbps,24576 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,129 ms,255 Mbps,32665 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,172 Mbps,22118 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,121 ms,42 Mbps,5484 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,127 ms,48 Mbps,6237 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,66 ms,44 Mbps,5733 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,151 Mbps,19353 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,44 ms,0 Mbps,96 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,120 ms,47 Mbps,6108 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,48 Mbps,6224 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,131 ms,47 Mbps,6142 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,116 ms,99 Mbps,12697 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,138 Mbps,17715 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,115 ms,46 Mbps,5929 kB/s
132.226.134.15,443,2a0b:21c0:100a:1b7:0:f103:e1ad:6172,DE,Frankfurt,隧道,113 ms,95 Mbps,12185 kB/s
168.138.149.17,443,168.138.149.17,BR,S
