中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1512 Mbps,193536 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,21 ms,904 Mbps,115712 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,642 Mbps,82227 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,640 Mbps,82022 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,456 Mbps,58368 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,379 Mbps,48537 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,214 Mbps,27443 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,111 ms,46 Mbps,5918 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,152 ms,44 Mbps,5650 kB/s
64.110.101.125,443,64.110.101.125,JP,Hong Kong,中转,113 ms,202 Mbps,25907 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,140 Mbps,17920 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,10 Mbps,1379 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,44 Mbps,5714 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,123 Mbps,15769 kB/s
152.70.52.84,443,2606:f240:f00:a683:0:a57f:6ae3:6a0f,DE,Frankfurt,隧道,152 ms,136 Mbps,17510 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,37 Mbps,4842 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,115 Mbps,14745 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,156 ms,42 Mbps,5499 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,165 ms,12 Mbps,1653 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,37 Mbps,4737 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,211 ms,0 Mbps,52 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,19 Mbps,2556 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,38 Mbps,4870 kB/s
