中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,51 ms,528 Mbps,67686 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,34 ms,55 Mbps,7118 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,570 Mbps,73011 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,51 ms,493 Mbps,63180 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,43 ms,497 Mbps,63692 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,544 Mbps,69734 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,7 Mbps,968 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,41 ms,590 Mbps,75571 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,44 ms,478 Mbps,61235 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,53 ms,360 Mbps,46182 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,316 Mbps,40550 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,403 Mbps,51609 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,50 ms,433 Mbps,55500 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,180 Mbps,23142 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,150 Mbps,19251 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,141 ms,167 Mbps,21401 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,180 Mbps,23142 kB/s
193.123.34.7,443,2606:f240:f00:b2ed:0:b903:3043:9128,US,Frankfurt,隧道,119 ms,188 Mbps,24166 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,43 Mbps,5519 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,103 ms,174 Mbps,22323 kB/s
131.186.33.175,443,151.145.77.106,JP,Tokyo,隧道,132 ms,134 Mbps,17203 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,42 Mbps,5493 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,213 ms,32 Mbps,4205 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,206 Mbps,26419 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,47 Mbps,6115 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,148 ms,45 Mbps,5787 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,178 ms,42 Mbps,5387 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,188 ms,36 Mbps,4629 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,173 ms,94 Mbps,12083 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,202 ms,36 Mbps,4734 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,46 Mbps,5903 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,201 ms,0 Mbps,16 kB/s
