中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,537 Mbps,68812 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,76 ms,430 Mbps,55091 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,4 Mbps,583 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,384 Mbps,49254 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,13 ms,56 Mbps,7247 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,245 Mbps,31436 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,6 ms,816 Mbps,104448 kB/s
129.146.7.98,443,2a09:bac5:60e9:1846::26b:a0,US,Los Angeles,隧道,74 ms,52 Mbps,6743 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,331 Mbps,42393 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,72 ms,356 Mbps,45568 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,251 Mbps,32153 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,108 Mbps,13926 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,81 ms,327 Mbps,41881 kB/s
141.148.230.146,443,98.98.156.18,DE,Frankfurt,隧道,95 ms,214 Mbps,27443 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,336 Mbps,43008 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,47 Mbps,6110 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,97 ms,48 Mbps,6180 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,46 Mbps,5905 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,100 ms,44 Mbps,5710 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,225 Mbps,28876 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,222 Mbps,28467 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,114 ms,259 Mbps,33177 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,262 Mbps,33587 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,99 ms,283 Mbps,36249 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,89 ms,329 Mbps,42188 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,168 Mbps,21504 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,66 ms,357 Mbps,45772 kB/s
152.70.60.159,443,2a0b:21c0:100a:1b0:0:9649:1e63:4afc,DE,Frankfurt,隧道,104 ms,236 Mbps,30310 kB/s
158.101.221.74,443,2a0b:21c0:100a:1f9:0:653f:a585:1d7f,DE,Frankfurt,隧道,106 ms,228 Mbps,29286 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,135 Mbps,17305 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,46 Mbps,5979 kB/s
144.24.175.174,443,2a0b:21c0:1007:1c8:0:2c79:d317:da3b,DE,Frankfurt,隧道,98 ms,262 Mbps,33587 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,153 Mbps,19660 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:f486:bc08:2a15,DE,Frankfurt,隧道,99 ms,257 Mbps,32972 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,44 Mbps,5735 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,210 ms,110 Mbps,14131 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,182 ms,36 Mbps,4690 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,209 ms,99 Mbps,12697 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,184 ms,41 Mbps,5295 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,210 ms,33 Mbps,4292 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,246 ms,2 Mbps,336 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,189 ms,85 Mbps,10956 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,221 ms,86 Mbps,11059 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,217 ms,3 Mbps,510 kB/s
158.180.88.31,443,2602:ffe4:407:21d9:0:e381:ae02:ec7d,SG,Singapore,隧道,236 ms,58 Mbps,7506 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,200 ms,75 Mbps,9667 kB/s
130.162.144.191,443,2a09:bac1:3f60::299:10,KR,Seoul,隧道,222 ms,31 Mbps,4043 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,200 ms,87 Mbps,11161 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,35 Mbps,4559 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,0 Mbps,124 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,189 ms,23 Mbps,3066 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,237 ms,30 Mbps,3939 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,239 ms,1 Mbps,141 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,215 ms,26 Mbps,3402 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,269 ms,49 Mbps,6394 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,185 ms,29 Mbps,3804 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,0 Mbps,30 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,19 Mbps,2490 kB/s
