中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,964 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,780 Mbps,99840 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,128 Mbps,16384 kB/s
35.230.79.26,443,35.212.208.156,US,Seattle,隧道,49 ms,344 Mbps,44032 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,386 Mbps,49459 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,66 ms,319 Mbps,40857 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,47 ms,519 Mbps,66457 kB/s
35.197.23.75,443,35.212.208.156,US,Seattle,隧道,50 ms,530 Mbps,67891 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,468 Mbps,60006 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,447 Mbps,57241 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,248 Mbps,31744 kB/s
158.178.149.159,443,2606:f240:f00:eaf1:0:edc9:7559:d46d,US,Frankfurt,隧道,106 ms,197 Mbps,25292 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:88e5:130b:9c40,US,Frankfurt,隧道,107 ms,184 Mbps,23552 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,172 Mbps,22016 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,195 Mbps,24985 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,44 Mbps,5743 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,43 Mbps,5587 kB/s
158.101.201.244,443,2606:f240:f00:46c4:0:2458:ce68:bb51,US,Frankfurt,隧道,114 ms,100 Mbps,12902 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,39 Mbps,5042 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,43 Mbps,5520 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,164 ms,115 Mbps,14745 kB/s
64.110.104.30,443,64.110.104.30,JP,Hong Kong,中转,159 ms,31 Mbps,4089 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,207 ms,0 Mbps,3 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,42 Mbps,5482 kB/s
8.219.203.101,443,47.236.1.53,SG,Singapore,隧道,215 ms,71 Mbps,9210 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,192 ms,39 Mbps,5118 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,197 ms,28 Mbps,3671 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,37 Mbps,4772 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,210 ms,78 Mbps,10035 kB/s
