中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,784 Mbps,100454 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,51 ms,396 Mbps,50688 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,39 ms,573 Mbps,73420 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,343 Mbps,43929 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,208 Mbps,26726 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,116 ms,238 Mbps,30515 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,171 Mbps,21913 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,49 Mbps,6300 kB/s
184.169.181.217,443,184.169.181.217,US,Amsterdam,中转,20 ms,132 Mbps,16896 kB/s
129.146.46.164,443,129.146.46.164,US,Paris,中转,155 ms,157 Mbps,20172 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,47 Mbps,6063 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,137 Mbps,17612 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,147 Mbps,18841 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,140 ms,44 Mbps,5654 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,41 Mbps,5302 kB/s
158.101.214.54,443,158.101.214.54,NL,Düsseldorf,中转,144 ms,43 Mbps,5614 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,170 ms,43 Mbps,5529 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,167 ms,41 Mbps,5346 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,184 ms,41 Mbps,5286 kB/s
143.47.185.70,443,2606:f240:f00:46c4:0:37bf:18b:e8c8,DE,Frankfurt,隧道,145 ms,79 Mbps,10137 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,166 ms,2 Mbps,332 kB/s
129.159.84.71,443,129.159.84.71,US,Paris,中转,68 ms,0 Mbps,67 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,32 Mbps,4179 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,144 ms,123 Mbps,15769 kB/s
23.94.43.51,443,23.94.43.51,US,Tokyo,中转,38 ms,452 Mbps,57958 kB/s
