中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,643 Mbps,82329 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,6 ms,1264 Mbps,161792 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,157 Mbps,20172 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,8 ms,1576 Mbps,201728 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,354 Mbps,45363 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,92 Mbps,11776 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,77 ms,267 Mbps,34201 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,446 Mbps,57139 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,74 ms,336 Mbps,43110 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,62 ms,51 Mbps,6563 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,370 Mbps,47411 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,268 Mbps,34304 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,241 Mbps,30924 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,73 ms,252 Mbps,32256 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,239 Mbps,30617 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,235 Mbps,30105 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,116 ms,45 Mbps,5783 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,242 Mbps,31027 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,112 ms,42 Mbps,5414 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,94 ms,40 Mbps,5246 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,104 ms,307 Mbps,39321 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,362 Mbps,46387 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,299 Mbps,38297 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,249 Mbps,31948 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,49 Mbps,6377 kB/s
141.147.98.27,443,2a0b:21c0:1007:1c8:0:629e:9f48:38a1,DE,Frankfurt,隧道,105 ms,125 Mbps,16076 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,116 ms,47 Mbps,6108 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,88 ms,45 Mbps,5853 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,150 Mbps,19251 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,43 Mbps,5616 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,162 ms,136 Mbps,17510 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,188 ms,3 Mbps,416 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,44 Mbps,5701 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,205 ms,83 Mbps,10649 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:5e,KR,Seoul,隧道,215 ms,36 Mbps,4654 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,40 Mbps,5192 kB/s
8.222.199.55,443,47.84.41.244,SG,Singapore,隧道,248 ms,49 Mbps,6309 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,208 ms,74 Mbps,9578 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,229 ms,83 Mbps,10649 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,245 ms,33 Mbps,4280 kB/s
146.56.38.114,443,107.151.176.66,US,Los Angeles,隧道,239 ms,64 Mbps,8201 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,265 ms,37 Mbps,4830 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,2 Mbps,281 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,231 ms,3 Mbps,483 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,248 ms,11 Mbps,1470 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,200 ms,25 Mbps,3317 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,238 ms,0 Mbps,9 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,220 ms,0 Mbps,35 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,213 ms,0 Mbps,16 kB/s
