中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,58 ms,503 Mbps,64409 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,55 ms,439 Mbps,56217 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,56 ms,438 Mbps,56115 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,753 Mbps,96460 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,20 ms,1008 Mbps,129024 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,56 ms,370 Mbps,47411 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,28 ms,760 Mbps,97382 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,24 ms,33 Mbps,4256 kB/s
129.146.7.98,443,2a09:bac5:60ee:183c::26a:6a,US,Los Angeles,隧道,59 ms,55 Mbps,7118 kB/s
129.146.46.164,443,129.146.46.164,US,312 Mbps,39936 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,361 Mbps,46284 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,113 ms,74 Mbps,9491 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,56 ms,432 Mbps,55296 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,81 ms,510 Mbps,65331 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,91 ms,360 Mbps,46080 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,93 Mbps,11980 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,176 Mbps,22630 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,70 ms,422 Mbps,54067 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,125 ms,219 Mbps,28057 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,55 ms,406 Mbps,52019 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,121 ms,43 Mbps,5563 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Las Vegas,隧道,50 ms,50 Mbps,6402 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,60 ms,480 Mbps,61440 kB/s
168.138.149.17,443,168.138.149.17,BR,S
