中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,3 ms,1616 Mbps,206848 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,1 ms,1560 Mbps,199680 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,768 Mbps,98304 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,57 Mbps,7392 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,388 Mbps,49766 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,65 ms,427 Mbps,54681 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,68 ms,377 Mbps,48332 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,235 Mbps,30105 kB/s
15.237.250.107,443,2a05:d012:d1c:ec00:6c24:3bf8:7792:57b7,FR,Paris,隧道,86 ms,253 Mbps,32460 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,71 ms,370 Mbps,47411 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,286 Mbps,36659 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,254 Mbps,32563 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,249 Mbps,31948 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,320 Mbps,41062 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,216 Mbps,27750 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,218 Mbps,27955 kB/s
143.47.235.241,443,2a0b:21c0:1007:1c8:0:a0f9:d365:d7a3,DE,Frankfurt,隧道,118 ms,239 Mbps,30617 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,34 Mbps,4473 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,43 Mbps,5605 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,116 Mbps,14848 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,2 Mbps,274 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,20 Mbps,2636 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,38 Mbps,4881 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,236 ms,27 Mbps,3553 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,197 ms,86 Mbps,11059 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,39 Mbps,5027 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,211 ms,35 Mbps,4545 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,266 ms,35 Mbps,4501 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,246 ms,4 Mbps,544 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,232 ms,2 Mbps,319 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,162 ms,0 Mbps,29 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,211 ms,0 Mbps,1 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1081 ms,216 Mbps,27750 kB/s
