中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.130.65,443,192.18.130.65,US,San Jose,中转,11 ms,762 Mbps,97587 kB/s
35.197.23.75,443,35.212.218.41,US,Seattle,隧道,39 ms,492 Mbps,63078 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,40 ms,313 Mbps,40140 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,656 Mbps,83968 kB/s
35.230.79.26,443,35.212.218.41,US,Seattle,隧道,41 ms,484 Mbps,61952 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,76 ms,435 Mbps,55705 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,626 Mbps,80179 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1632 Mbps,208896 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,39 ms,562 Mbps,71987 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,904 Mbps,115712 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,92 ms,258 Mbps,33075 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,115 ms,111 Mbps,14233 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,178 Mbps,22835 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,106 Mbps,13619 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,205 Mbps,26316 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,144 ms,92 Mbps,11878 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,134 Mbps,17203 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,111 ms,2 Mbps,340 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,74 ms,12 Mbps,1566 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,129 Mbps,16588 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,144 ms,147 Mbps,18841 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,80 ms,45 Mbps,5873 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,46 Mbps,5958 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,24 Mbps,3165 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,119 Mbps,15257 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,2 Mbps,274 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,155 ms,39 Mbps,5084 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,152 ms,124 Mbps,15974 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,29 Mbps,3766 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,173 ms,134 Mbps,17203 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,198 ms,84 Mbps,10752 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:129,KR,Seoul,隧道,149 ms,38 Mbps,4887 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,2 Mbps,347 kB/s
150.230.107.89,443,2602:ffe4:407:21d9:0:a112:30a4:1a42,SG,Singapore,隧道,195 ms,81 Mbps,10444 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,143 ms,113 Mbps,14540 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,161 ms,2 Mbps,330 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,14 Mbps,1845 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,129 ms,0 Mbps,38 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,177 ms,22 Mbps,2892 kB/s
131.186.22.251,443,2602:ffe4:407:20da:0:51c5:f395:8c6f,SG,Singapore,隧道,200 ms,91 Mbps,11673 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,157 ms,38 Mbps,4944 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,196 ms,41 Mbps,5292 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,166 ms,33 Mbps,4261 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,184 ms,41 Mbps,5324 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,177 ms,4 Mbps,550 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,264 ms,58 Mbps,7550 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,170 ms,1 Mbps,204 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,41 Mbps,5304 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,279 ms,20 Mbps,2663 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,161 ms,1 Mbps,153 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,0 ms,1 Mbps,253 kB/s
