中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,848 Mbps,108544 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,1080 Mbps,138240 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,372 Mbps,47718 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,596 Mbps,76288 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,23 ms,912 Mbps,116736 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,22 ms,888 Mbps,113664 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,318 Mbps,40755 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,26 ms,952 Mbps,121856 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,301 Mbps,38604 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,75 ms,7 Mbps,930 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,40 Mbps,5121 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,66 ms,45 Mbps,5863 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,44 Mbps,5738 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,155 ms,46 Mbps,5940 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,46 Mbps,5915 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,157 ms,46 Mbps,5895 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,127 ms,233 Mbps,29900 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,152 Mbps,19558 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,174 ms,34 Mbps,4413 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,43 Mbps,5590 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,127 Mbps,16281 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,187 ms,47 Mbps,6038 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,129 Mbps,16588 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,170 ms,6 Mbps,881 kB/s
152.70.242.38,443,2602:ffe4:407:20da:0:8bbd:51e7:868,SG,Singapore,隧道,235 ms,44 Mbps,5697 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,273 ms,82 Mbps,10547 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,182 ms,40 Mbps,5127 kB/s
