中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,412 Mbps,52736 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,122 ms,28 Mbps,3699 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,166 ms,232 Mbps,29798 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,19 ms,45 Mbps,5873 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,790 Mbps,101171 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,434 Mbps,55603 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,200 Mbps,25702 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,24 ms,676 Mbps,86630 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,21 ms,98 Mbps,12595 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,58 ms,420 Mbps,53862 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,199 ms,40 Mbps,5148 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,60 ms,444 Mbps,56934 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,122 ms,32 Mbps,4181 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,367 Mbps,47001 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,63 ms,393 Mbps,50380 kB/s
150.230.44.13,443,150.230.44.13,US,Dallas,中转,64 ms,391 Mbps,50073 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,69 ms,514 Mbps,65843 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,204 Mbps,26112 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,73 ms,210 Mbps,26931 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,244 Mbps,31334 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,200 Mbps,25600 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,68 ms,16 Mbps,2048 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,275 Mbps,35225 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,25 ms,47 Mbps,6077 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,70 ms,48 Mbps,6236 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,127 ms,45 Mbps,5801 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,130 ms,46 Mbps,5994 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,114 ms,46 Mbps,5898 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,117 ms,46 Mbps,5988 kB/s
192.9.146.103,443,192.9.146.103,US,Dallas,中转,57 ms,392 Mbps,50176 kB/s
143.47.185.70,443,2a0b:21c0:1007:c8:0:f95a:e284:d363,DE,Frankfurt,隧道,115 ms,221 Mbps,28364 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,130 ms,78 Mbps,10035 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,220 ms,72 Mbps,9308 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,128 ms,255 Mbps,32665 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,124 Mbps,15872 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,170 Mbps,21811 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,63 ms,1 Mbps,217 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,43 Mbps,5589 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,121 ms,43 Mbps,5609 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,119 ms,105 Mbps,13516 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,221 ms,28 Mbps,3673 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,215 ms,32 Mbps,4182 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,208 ms,68 Mbps,8743 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,213 ms,35 Mbps,4548 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,244 ms,55 Mbps,7143 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,98 Mbps,12595 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,260 ms,75 Mbps,9661 kB/s
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,132 ms,147 Mbps,18841 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,210 ms,39 Mbps,5078 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,215 ms,40 Mbps,5125 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,243 ms,11 Mbps,1413 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,118 ms,48 Mbps,6189 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,243 ms,66 Mbps,8515 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,297 ms,2 Mbps,319 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:138,KR,Seoul,隧道,229 ms,34 Mbps,4358 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,235 ms,73 Mbps,9460 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,307 ms,62 Mbps,8058 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,191 ms,88 Mbps,11366 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,220 ms,72 Mbps,9296 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,225 ms,34 Mbps,4413 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,254 ms,30 Mbps,3897 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,38 Mbps,4951 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,259 ms,14 Mbps,1808 kB/s
8.212.44.95,443,47.76.21.95,HK,Hong Kong,隧道,237 ms,77 Mbps,9899 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,243 ms,50 Mbps,6420 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,256 ms,31 Mbps,3994 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,233 ms,49 Mbps,6356 kB/s
47.57.14.118,443,47.254.95.194,US,San Jose,隧道,290 ms,1 Mbps,207 kB/s
