中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,2120 Mbps,271360 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,29 ms,976 Mbps,124928 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,920 Mbps,117760 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,624 Mbps,79872 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,25 ms,888 Mbps,113664 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,87 ms,411 Mbps,52633 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,636 Mbps,81510 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,6 ms,824 Mbps,105472 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,33 ms,888 Mbps,113664 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,192 Mbps,24576 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,27 ms,445 Mbps,57036 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,149 ms,154 Mbps,19763 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,86 ms,245 Mbps,31436 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,310 Mbps,39731 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,39 Mbps,4996 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,181 ms,111 Mbps,14233 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,189 ms,108 Mbps,13824 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,164 ms,168 Mbps,21606 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,122 ms,284 Mbps,36352 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,127 Mbps,16281 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,2 Mbps,372 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,117 ms,184 Mbps,23552 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,72 ms,48 Mbps,6165 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,159 ms,43 Mbps,5533 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,44 Mbps,5706 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,3 Mbps,422 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,0 Mbps,95 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,148 Mbps,18944 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,160 ms,139 Mbps,17817 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,172 ms,42 Mbps,5477 kB/s
130.162.144.191,443,2a09:bac5:4732:1a14::299:50,KR,Seoul,隧道,178 ms,40 Mbps,5152 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,173 ms,42 Mbps,5478 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,41 Mbps,5322 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,143 ms,44 Mbps,5681 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,203 ms,138 Mbps,17715 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,201 ms,40 Mbps,5122 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,39 Mbps,5086 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,155 ms,40 Mbps,5149 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,40 Mbps,5238 kB/s
146.56.154.57,443,128.14.104.155,SG,Singapore,隧道,215 ms,54 Mbps,6929 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,233 ms,35 Mbps,4498 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,152 ms,143 Mbps,18329 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,38 Mbps,4979 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,139 ms,10 Mbps,1318 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,169 ms,3 Mbps,460 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,229 ms,56 Mbps,7294 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,178 ms,5 Mbps,678 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,27 Mbps,3582 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,164 ms,0 Mbps,32 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,257 ms,19 Mbps,2487 kB/s
