中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,332 Mbps,42496 kB/s
129.146.7.98,443,2a09:bac5:60e9:78::c:39c,US,Los Angeles,隧道,51 ms,64 Mbps,8291 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,242 Mbps,31027 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,663 Mbps,84889 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,61 ms,249 Mbps,31948 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,1056 Mbps,135168 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,16 ms,928 Mbps,118784 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,449 Mbps,57548 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,115 ms,48 Mbps,6213 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,478 Mbps,61235 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,52 ms,420 Mbps,53862 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,59 Mbps,7567 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,51 ms,342 Mbps,43827 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,148 Mbps,18944 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,51 ms,444 Mbps,56832 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,363 Mbps,46489 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,196 Mbps,25088 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,196 Mbps,25190 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,229 Mbps,29388 kB/s
141.144.198.61,443,2a0b:21c0:100a:1b3:0:5378:bc9c:b63b,DE,Frankfurt,隧道,112 ms,181 Mbps,23244 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,112 ms,36 Mbps,4717 kB/s
152.70.52.84,443,2606:f240:f00:5a42:0:7c64:cc2b:e01a,DE,Frankfurt,隧道,111 ms,183 Mbps,23449 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,43 Mbps,5512 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,42 Mbps,5429 kB/s
141.147.117.4,443,2a0b:21c0:100a:1b2:0:5d67:8afb:6b87,DE,Frankfurt,隧道,123 ms,183 Mbps,23449 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,200 Mbps,25702 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,127 ms,52 Mbps,6675 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,150 ms,2 Mbps,360 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,153 ms,47 Mbps,6116 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,39 Mbps,5115 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,42 Mbps,5457 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,183 ms,104 Mbps,13414 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,239 ms,41 Mbps,5277 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,187 ms,39 Mbps,5083 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,19 Mbps,2541 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,195 ms,38 Mbps,4876 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,208 ms,3 Mbps,458 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,242 ms,2 Mbps,268 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,111 ms,0 Mbps,42 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,294 ms,27 Mbps,3505 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,185 ms,31 Mbps,4053 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,227 ms,1 Mbps,230 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,217 ms,0 Mbps,9 kB/s
