中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,402 Mbps,51507 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,71 Mbps,9110 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,549 Mbps,70348 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,53 ms,491 Mbps,62873 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,4 Mbps,536 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,506 Mbps,64819 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,51 ms,107 Mbps,13721 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,53 ms,521 Mbps,66764 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,53 ms,560 Mbps,71782 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,239 Mbps,30617 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,200 Mbps,25702 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,167 Mbps,21401 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,192 Mbps,24576 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,108 ms,20 Mbps,2624 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,37 Mbps,4842 kB/s
152.70.56.11,443,2606:f240:f00:6acf:0:13fa:d5e1:5e71,US,Frankfurt,隧道,116 ms,116 Mbps,14950 kB/s
140.238.173.181,443,140.238.173.181,CH,Zurich,中转,125 ms,152 Mbps,19558 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,39 Mbps,5109 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,140 ms,37 Mbps,4784 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,157 ms,44 Mbps,5724 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,120 ms,45 Mbps,5796 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,39 Mbps,5119 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,191 ms,37 Mbps,4769 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,189 ms,40 Mbps,5158 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,198 ms,1 Mbps,207 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,203 ms,80 Mbps,10240 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,198 ms,40 Mbps,5183 kB/s
