中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.230.44.13,443,150.230.44.13,US,Seattle,中转,93 ms,249 Mbps,31948 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,88 ms,308 Mbps,39424 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,60 Mbps,7707 kB/s
141.144.204.88,443,98.98.156.34,DE,Frankfurt,隧道,91 ms,248 Mbps,31744 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,13 ms,43 Mbps,5524 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,93 ms,233 Mbps,29900 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,553 Mbps,70860 kB/s
129.146.46.164,443,129.146.46.164,US,233 Mbps,29900 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,276 Mbps,35430 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,50 Mbps,6452 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,112 ms,333 Mbps,42700 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,74 Mbps,9507 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,245 Mbps,31436 kB/s
192.9.146.103,443,192.9.146.103,US,Dallas,中转,71 ms,280 Mbps,35840 kB/s
130.61.23.77,443,130.61.23.77,207 Mbps,26521 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,226 Mbps,28979 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,13 ms,797 Mbps,102092 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,71 ms,319 Mbps,40857 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,75 ms,332 Mbps,42598 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,47 Mbps,6024 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,369 Mbps,47308 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,70 Mbps,9021 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,262 Mbps,33587 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,73 ms,167 Mbps,21401 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:6a,US,Los Angeles,隧道,71 ms,50 Mbps,6468 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,235 Mbps,30105 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,320 Mbps,41062 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,78 ms,18 Mbps,2395 kB/s
193.122.62.253,443,2a0b:21c0:100a:1b2:0:fa58:1028:6788,DE,Frankfurt,隧道,101 ms,125 Mbps,16076 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,132 Mbps,16896 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,94 ms,282 Mbps,36147 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,114 ms,110 Mbps,14131 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,74 ms,369 Mbps,47308 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,98 ms,47 Mbps,6066 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,104 ms,46 Mbps,5936 kB/s
129.146.209.97,443,129.146.209.97,US,Denver,中转,82 ms,315 Mbps,40345 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,118 ms,39 Mbps,5025 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,241 ms,10 Mbps,1393 kB/s
8.219.73.59,443,47.245.127.33,SG,Singapore,隧道,265 ms,57 Mbps,7309 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,184 ms,0 Mbps,99 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,90 Mbps,11571 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,103 ms,40 Mbps,5217 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,47 Mbps,6073 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,204 ms,0 Mbps,12 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,224 ms,86 Mbps,11059 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,225 ms,40 Mbps,5153 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,236 ms,34 Mbps,4459 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,208 ms,111 Mbps,14233 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,222 ms,34 Mbps,4412 kB/s
168.138.149.17,443,168.138.149.17,BR,S
