中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,334 Mbps,42803 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,15 ms,1040 Mbps,133120 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,51 ms,444 Mbps,56934 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,59 ms,439 Mbps,56217 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,769 Mbps,98508 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,52 ms,391 Mbps,50073 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,52 ms,473 Mbps,60620 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,60 Mbps,7745 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,50 ms,430 Mbps,55091 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,18 ms,1112 Mbps,142336 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,368 Mbps,47104 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,461 Mbps,59084 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,450 Mbps,57651 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,483 Mbps,61849 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,205 Mbps,26316 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,192 Mbps,24576 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,40 Mbps,5140 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,197 Mbps,25292 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,242 Mbps,31027 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,136 Mbps,17408 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,124 ms,45 Mbps,5778 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,43 Mbps,5518 kB/s
141.144.204.181,443,2a0b:21c0:100a:1b7:0:d7ce:dfd9:2b50,DE,Frankfurt,隧道,112 ms,207 Mbps,26521 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,147 ms,1 Mbps,163 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,16 Mbps,2116 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,147 ms,144 Mbps,18432 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,216 ms,36 Mbps,4720 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,172 ms,98 Mbps,12595 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,274 ms,7 Mbps,946 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,13 Mbps,1701 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,195 ms,1 Mbps,243 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1074 ms,228 Mbps,29286 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,149 ms,0 Mbps,37 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,215 ms,3 Mbps,480 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,149 ms,23 Mbps,3038 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,193 ms,0 Mbps,4 kB/s
