中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,6 Mbps,784 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,78 Mbps,9990 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,777 Mbps,99532 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,330 Mbps,42291 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,352 Mbps,45056 kB/s
35.230.79.26,443,35.212.181.70,US,Seattle,隧道,69 ms,327 Mbps,41881 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,63 ms,450 Mbps,57651 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,71 ms,363 Mbps,46489 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,276 Mbps,35430 kB/s
43.153.80.208,443,43.153.80.208,US,Los Angeles,中转,79 ms,428 Mbps,54784 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,47 Mbps,6017 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,264 Mbps,33792 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,272 Mbps,34918 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,205 Mbps,26316 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,348 Mbps,44646 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,208 Mbps,26624 kB/s
35.197.23.75,443,35.212.181.70,US,Seattle,隧道,73 ms,391 Mbps,50073 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,232 Mbps,29798 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,40 Mbps,5237 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,152 Mbps,19558 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,184 ms,43 Mbps,5558 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,44 Mbps,5745 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,39 Mbps,5118 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,37 Mbps,4832 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,34 Mbps,4449 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,252 ms,33 Mbps,4234 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,221 ms,1 Mbps,145 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,213 ms,37 Mbps,4808 kB/s
