中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,19 ms,1368 Mbps,175104 kB/s
152.70.52.84,443,2a0b:21c0:1007:ca:0:6f39:7631:b85,DE,Frankfurt,隧道,93 ms,238 Mbps,30515 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,219 Mbps,28057 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,44 Mbps,5732 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,74 ms,309 Mbps,39628 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,697 Mbps,89292 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,71 Mbps,9215 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,121 Mbps,15564 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,12 ms,1544 Mbps,197632 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,659 Mbps,84377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,257 Mbps,32972 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,90 ms,207 Mbps,26521 kB/s
129.146.46.164,443,129.146.46.164,271 Mbps,34713 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,212 Mbps,27136 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,367 Mbps,47001 kB/s
158.101.221.74,443,2606:f240:f00:83a7:0:f218:6ae5:d212,US,Frankfurt,隧道,90 ms,202 Mbps,25907 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,364 Mbps,46694 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,84 ms,345 Mbps,44236 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,129 ms,45 Mbps,5864 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,66 ms,47 Mbps,6053 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,49 Mbps,6363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,271 Mbps,34713 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,49 Mbps,6275 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,72 ms,292 Mbps,37376 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:8ba7:5ee8:13e6,DE,Frankfurt,隧道,89 ms,223 Mbps,28569 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,230 Mbps,29491 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,367 Mbps,47001 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,78 ms,276 Mbps,35328 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,109 ms,47 Mbps,6072 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,37 Mbps,4842 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,116 Mbps,14848 kB/s
143.47.190.37,443,2606:f240:f00:2be4:0:9fa5:3a32:5d8c,US,Frankfurt,隧道,96 ms,215 Mbps,27545 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,32 Mbps,4198 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,142 Mbps,18227 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,32 Mbps,4156 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,75 Mbps,9606 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,33 Mbps,4297 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,38 Mbps,4977 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,206 ms,34 Mbps,4460 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,245 ms,34 Mbps,4401 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,180 ms,93 Mbps,11980 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,275 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,22 Mbps,2833 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,217 ms,72 Mbps,9254 kB/s
130.162.144.191,443,2a09:bac1:3f00::20b:7c,KR,Seoul,隧道,231 ms,35 Mbps,4483 kB/s
8.219.192.155,443,47.245.127.33,SG,Singapore,隧道,231 ms,53 Mbps,6898 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,232 ms,3 Mbps,511 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,161 ms,0 Mbps,41 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,200 ms,0 Mbps,43 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,253 ms,48 Mbps,6167 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,219 ms,29 Mbps,3768 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,188 ms,29 Mbps,3757 kB/s
