中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,9 ms,747 Mbps,95641 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,636 Mbps,81510 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,39 ms,774 Mbps,99123 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,476 Mbps,61030 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:101,US,Los Angeles,隧道,58 ms,63 Mbps,8121 kB/s
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,54 ms,541 Mbps,69324 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,422 Mbps,54067 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,21 ms,46 Mbps,5918 kB/s
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,56 ms,515 Mbps,65945 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,522 Mbps,66867 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,335 Mbps,42905 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,57 ms,500 Mbps,64000 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,51 ms,526 Mbps,67379 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,403 Mbps,51609 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,112 ms,201 Mbps,25804 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,32 ms,60 Mbps,7691 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,42 Mbps,5424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,99 Mbps,12697 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,54 ms,376 Mbps,48230 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,128 ms,43 Mbps,5613 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,212 Mbps,27136 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,181 Mbps,23244 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,170 Mbps,21811 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,156 Mbps,19968 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,134 ms,67 Mbps,8601 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,65 ms,50 Mbps,6476 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,109 ms,27 Mbps,3563 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,40 Mbps,5153 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,270 Mbps,34611 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,114 ms,48 Mbps,6192 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,119 ms,268 Mbps,34406 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,127 ms,49 Mbps,6392 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,128 Mbps,16384 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,125 ms,199 Mbps,25497 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,52 ms,502 Mbps,64307 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,342 kB/s
168.138.149.17,443,168.138.149.17,BR,S
