中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.130.65,443,192.18.130.65,US,San Jose,中转,75 ms,292 Mbps,37376 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,81 Mbps,10444 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,608 Mbps,77824 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,410 Mbps,52531 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,617 Mbps,79052 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,34 ms,53 Mbps,6882 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,234 Mbps,30003 kB/s
129.146.46.164,443,129.146.46.164,US,San Jose,中转,82 ms,283 Mbps,36249 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,95 ms,44 Mbps,5678 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,8 ms,72 Mbps,9289 kB/s
141.144.207.131,443,98.98.156.6,DE,Frankfurt,隧道,105 ms,262 Mbps,33587 kB/s
158.101.209.113,443,2a0b:21c0:1007:cb:0:68e2:36ac:5842,DE,Frankfurt,隧道,92 ms,249 Mbps,31948 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,74 ms,368 Mbps,47104 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,284 Mbps,36352 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,16 ms,45 Mbps,5870 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,76 ms,419 Mbps,53657 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,102 ms,388 Mbps,49766 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,158 ms,44 Mbps,5687 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,102 ms,252 Mbps,32358 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,232 Mbps,29696 kB/s
130.61.23.77,443,130.61.23.77,DE,227 Mbps,29081 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,95 ms,227 Mbps,29081 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,80 Mbps,10342 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,43 Mbps,5627 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,40 ms,4 Mbps,601 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,124 ms,416 Mbps,53248 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,6 ms,156 Mbps,19968 kB/s
152.70.56.130,443,2606:f240:f00:6acf:0:5775:b81b:54e9,US,Frankfurt,隧道,99 ms,208 Mbps,26726 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,204 Mbps,26214 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,91 ms,324 Mbps,41472 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,111 ms,221 Mbps,28364 kB/s
144.22.252.124,443,144.22.252.124,BR,S
