中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,472 Mbps,60416 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,20 ms,786 Mbps,100659 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,824 Mbps,105472 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,67 Mbps,8613 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,61 ms,457 Mbps,58572 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,49 ms,424 Mbps,54374 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,438 Mbps,56115 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,62 ms,400 Mbps,51302 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,62 ms,355 Mbps,45465 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,10 ms,468 Mbps,59904 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,44 ms,58 Mbps,7461 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,380 Mbps,48742 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,126 ms,49 Mbps,6359 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,55 ms,478 Mbps,61235 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,194 Mbps,24883 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,67 ms,359 Mbps,45977 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,53 ms,39 Mbps,5097 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,462 Mbps,59187 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,27 ms,34 Mbps,4450 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,216 Mbps,27648 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,54 ms,360 Mbps,46182 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,113 ms,180 Mbps,23040 kB/s
158.178.154.78,443,2a0b:21c0:1007:c7:0:376e:7b09:91ec,DE,Frankfurt,隧道,145 ms,98 Mbps,12595 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,106 ms,21 Mbps,2789 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,118 ms,208 Mbps,26726 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,123 ms,49 Mbps,6310 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,130 ms,264 Mbps,33894 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,134 ms,196 Mbps,25190 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,94 ms,38 Mbps,4968 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,68 ms,430 Mbps,55091 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,91 ms,257 Mbps,32972 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,149 Mbps,19148 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,42 Mbps,5501 kB/s
141.148.241.78,443,2a0b:21c0:1007:1cb:0:53ca:2f50:68c1,DE,Frankfurt,隧道,124 ms,202 Mbps,25907 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,134 ms,87 Mbps,11161 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,139 Mbps,17817 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,126 ms,40 Mbps,5124 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,330 kB/s
168.138.149.17,443,168.138.149.17,BR,S
