中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,92 Mbps,11878 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,977 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,691 Mbps,88473 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,301 Mbps,38604 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,304 Mbps,39014 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,69 ms,395 Mbps,50585 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,69 ms,397 Mbps,50892 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,68 ms,392 Mbps,50278 kB/s
184.169.181.217,443,184.169.181.217,US,Vancouver,中转,73 ms,423 Mbps,54169 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,384 Mbps,49254 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,236 Mbps,30208 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,78 ms,360 Mbps,46182 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,282 Mbps,36147 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,49 Mbps,6290 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,90 ms,50 Mbps,6507 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,247 Mbps,31641 kB/s
141.148.224.54,443,2606:f240:f00:b2ed:0:e112:9f9c:a47,DE,Frankfurt,隧道,91 ms,146 Mbps,18739 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,268 Mbps,34406 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,217 Mbps,27852 kB/s
141.147.117.4,443,2606:f240:f00:2be4:0:4c70:396a:295a,DE,Frankfurt,隧道,107 ms,223 Mbps,28569 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,46 Mbps,5911 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,37 Mbps,4820 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,184 ms,37 Mbps,4802 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,173 ms,123 Mbps,15769 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,33 Mbps,4333 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,2 Mbps,289 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,228 ms,39 Mbps,5105 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,254 ms,31 Mbps,4040 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,226 ms,0 Mbps,3 kB/s
