中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,772 Mbps,98816 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,587 Mbps,75161 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,34 ms,605 Mbps,77516 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,34 ms,708 Mbps,90726 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,38 ms,621 Mbps,79564 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,46 ms,519 Mbps,66457 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,41 ms,538 Mbps,68915 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,203 Mbps,26009 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,148 Mbps,19046 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,7 Mbps,945 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,133 ms,47 Mbps,6016 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,127 ms,46 Mbps,5947 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,196 Mbps,25088 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,137 ms,159 Mbps,20377 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,135 ms,44 Mbps,5666 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,139 ms,43 Mbps,5582 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,157 ms,40 Mbps,5247 kB/s
152.70.56.11,443,163.123.193.3,DE,Frankfurt,隧道,137 ms,148 Mbps,19046 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,141 ms,47 Mbps,6080 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,183 ms,40 Mbps,5174 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,186 ms,36 Mbps,4722 kB/s
