中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,58 ms,358 Mbps,45875 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,126 ms,256 Mbps,32870 kB/s
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,65 ms,304 Mbps,39014 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,195 Mbps,24985 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,45 Mbps,5761 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,23 ms,912 Mbps,116736 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,51 ms,439 Mbps,56217 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,70 ms,530 Mbps,67891 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,69 Mbps,8939 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,10 ms,634 Mbps,81203 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,29 ms,34 Mbps,4468 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,427 Mbps,54681 kB/s
129.146.46.164,443,129.146.46.164,US,250 Mbps,32051 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,192 Mbps,24678 kB/s
129.146.7.98,443,2a09:bac5:60ef:78::c:3a7,US,Los Angeles,隧道,66 ms,61 Mbps,7892 kB/s
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,72 ms,222 Mbps,28467 kB/s
150.230.44.13,443,150.230.44.13,US,Denver,中转,51 ms,366 Mbps,46899 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,455 Mbps,58265 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,53 ms,473 Mbps,60620 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,29 ms,56 Mbps,7237 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,27 ms,792 Mbps,101478 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,447 Mbps,57241 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,173 Mbps,22220 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,117 ms,24 Mbps,3122 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,281 Mbps,36044 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,78 ms,21 Mbps,2732 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,50 ms,520 Mbps,66560 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,117 ms,49 Mbps,6299 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,49 Mbps,6278 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,157 Mbps,20172 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,147 Mbps,18841 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,124 ms,46 Mbps,5962 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,50 ms,436 Mbps,55808 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,115 ms,81 Mbps,10444 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,127 ms,236 Mbps,30208 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,175 ms,95 Mbps,12185 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,114 ms,44 Mbps,5741 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,139 Mbps,17817 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,124 ms,210 Mbps,26931 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,123 ms,40 Mbps,5172 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,73 Mbps,9442 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,197 ms,45 Mbps,5840 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,304 kB/s
158.101.212.88,443,163.123.193.6,DE,Frankfurt,隧道,123 ms,225 Mbps,28876 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:109,KR,Seoul,隧道,204 ms,85 Mbps,10956 kB/s
168.138.149.17,443,168.138.149.17,BR,S
