中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1136 Mbps,145408 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,43 ms,595 Mbps,76185 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,45 ms,382 Mbps,48947 kB/s
129.146.46.164,443,129.146.46.164,US,Salt Lake City,中转,40 ms,337 Mbps,43212 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26b:67,US,Los Angeles,隧道,24 ms,53 Mbps,6795 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,362 Mbps,46387 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,16 ms,788 Mbps,100966 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,848 Mbps,108544 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,200 Mbps,25702 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,24 ms,108 Mbps,13824 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,595 Mbps,76185 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,47 ms,546 Mbps,69939 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,59 ms,51 Mbps,6622 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,33 ms,328 Mbps,42086 kB/s
130.61.23.77,443,130.61.23.77,DE,123 Mbps,15769 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,315 Mbps,40345 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,65 ms,44 Mbps,5701 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,147 ms,42 Mbps,5429 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,149 ms,133 Mbps,17100 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,39 Mbps,5060 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,85 ms,313 Mbps,40140 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,208 Mbps,26624 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,498 Mbps,63795 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,152 ms,162 Mbps,20787 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,69 ms,536 Mbps,68710 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,151 ms,43 Mbps,5584 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,165 ms,40 Mbps,5140 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,155 ms,94 Mbps,12083 kB/s
130.162.144.191,443,2a09:bac1:3f20::20b:89,KR,Seoul,隧道,152 ms,38 Mbps,4906 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,154 ms,127 Mbps,16281 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,38 Mbps,4977 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,151 ms,45 Mbps,5879 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,160 ms,164 Mbps,20992 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,185 Mbps,23756 kB/s
158.101.218.195,443,2a0b:21c0:100a:1b0:0:a9ad:b963:194d,DE,Frankfurt,隧道,159 ms,168 Mbps,21606 kB/s
146.56.188.34,443,132.226.226.133,KR,Seoul,隧道,150 ms,122 Mbps,15667 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,188 ms,3 Mbps,405 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,190 ms,122 Mbps,15667 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,179 ms,3 Mbps,505 kB/s
8.219.191.233,443,47.245.84.175,SG,Singapore,隧道,200 ms,80 Mbps,10240 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,171 ms,67 Mbps,8703 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,135 Mbps,17305 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,41 Mbps,5290 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,179 ms,5 Mbps,687 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,168 ms,41 Mbps,5283 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,213 ms,45 Mbps,5798 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,170 ms,2 Mbps,350 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,183 ms,109 Mbps,14028 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,42 Mbps,5489 kB/s
168.138.149.17,443,168.138.149.17,BR,S
