中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,28 ms,928 Mbps,118784 kB/s
129.146.46.164,443,129.146.46.164,US,396 Mbps,50790 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,37 ms,619 Mbps,79257 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,761 Mbps,97484 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,550 Mbps,70451 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1160 Mbps,148480 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,48 ms,544 Mbps,69734 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,43 ms,501 Mbps,64204 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,28 ms,677 Mbps,86732 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,15 ms,254 Mbps,32563 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,413 Mbps,52940 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,49 ms,46 Mbps,5974 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,7 Mbps,926 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,213 Mbps,27340 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,45 Mbps,5773 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,121 ms,49 Mbps,6292 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,46 Mbps,5975 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,129 Mbps,16588 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,132 Mbps,16998 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,145 ms,43 Mbps,5611 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,44 Mbps,5717 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,158 Mbps,20275 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,145 ms,44 Mbps,5714 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,164 ms,13 Mbps,1684 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,169 ms,40 Mbps,5131 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,40 Mbps,5217 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,181 ms,28 Mbps,3632 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,2 Mbps,327 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,207 ms,43 Mbps,5563 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,167 ms,108 Mbps,13926 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,152 ms,35 Mbps,4503 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,160 ms,39 Mbps,5010 kB/s
