中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,780 Mbps,99942 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,5 ms,3 Mbps,475 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,64 Mbps,8282 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,404 Mbps,51814 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,70 ms,352 Mbps,45158 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,253 Mbps,32460 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,71 ms,166 Mbps,21299 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,285 Mbps,36556 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,71 ms,389 Mbps,49868 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,46 Mbps,6013 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,372 Mbps,47616 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,198 Mbps,25395 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,280 Mbps,35840 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,47 Mbps,6037 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,125 Mbps,16076 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,46 Mbps,6006 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,151 ms,42 Mbps,5396 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,40 Mbps,5150 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,37 Mbps,4830 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,34 Mbps,4373 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,36 Mbps,4692 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,210 ms,29 Mbps,3789 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,40 Mbps,5169 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,244 ms,60 Mbps,7729 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,243 ms,35 Mbps,4581 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,197 ms,75 Mbps,9610 kB/s
