中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,7 Mbps,990 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,302 Mbps,38707 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,779 Mbps,99737 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,66 ms,316 Mbps,40448 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,64 ms,347 Mbps,44441 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,346 Mbps,44339 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,379 Mbps,48537 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,440 Mbps,56320 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,247 Mbps,31641 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,426 Mbps,54579 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,342 Mbps,43827 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,69 ms,345 Mbps,44236 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,267 Mbps,34201 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,45 Mbps,5851 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,241 Mbps,30924 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,48 Mbps,6210 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,167 ms,129 Mbps,16588 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,121 Mbps,15564 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,39 Mbps,5103 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,41 Mbps,5290 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,36 Mbps,4656 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,223 ms,10 Mbps,1290 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,35 Mbps,4539 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,26 Mbps,3425 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,28 Mbps,3622 kB/s
