中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,800 Mbps,102400 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,2 Mbps,257 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,367 Mbps,47001 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,68 ms,352 Mbps,45056 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,213 Mbps,27340 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,352 Mbps,45158 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,69 ms,350 Mbps,44851 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,287 Mbps,36761 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,69 ms,225 Mbps,28876 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,346 Mbps,44339 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,293 Mbps,37580 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,46 Mbps,5958 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,94 ms,42 Mbps,5405 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,235 Mbps,30105 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,42 Mbps,5431 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,119 Mbps,15257 kB/s
193.123.164.128,443,152.70.104.125,JP,Tokyo,隧道,165 ms,93 Mbps,11980 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,164 ms,35 Mbps,4601 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,37 Mbps,4811 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,44 Mbps,5751 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,41 Mbps,5279 kB/s
130.162.145.204,443,161.118.130.45,KR,Seoul,隧道,214 ms,77 Mbps,9962 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,206 ms,30 Mbps,3864 kB/s
