中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,2 ms,1576 Mbps,201728 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,1696 Mbps,217088 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,51 Mbps,6558 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,358 Mbps,45875 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,67 ms,347 Mbps,44441 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,791 Mbps,101273 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,231 Mbps,29593 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,340 Mbps,43622 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,308 Mbps,39526 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,311 Mbps,39833 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,301 Mbps,38604 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,400 Mbps,51200 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,248 Mbps,31744 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,72 ms,261 Mbps,33484 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,286 Mbps,36659 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,51 Mbps,6548 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,47 Mbps,6016 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,244 Mbps,31232 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,256 Mbps,32870 kB/s
141.147.117.4,443,2a0b:21c0:100a:1b2:0:5d67:8afb:6b87,DE,Frankfurt,隧道,105 ms,200 Mbps,25600 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,98 ms,43 Mbps,5630 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,46 Mbps,5930 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,181 ms,108 Mbps,13824 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,9 Mbps,1199 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,3 Mbps,386 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,185 ms,39 Mbps,4998 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,2 Mbps,283 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,174 ms,37 Mbps,4801 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,183 ms,114 Mbps,14643 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,208 ms,72 Mbps,9311 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,217 ms,32 Mbps,4177 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,31 Mbps,4043 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,236 ms,65 Mbps,8339 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,233 ms,17 Mbps,2228 kB/s
158.101.130.149,443,2602:ffe4:407:20da:0:75cc:e3df:fd8,SG,Singapore,隧道,243 ms,60 Mbps,7783 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,219 ms,97 Mbps,12492 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,240 ms,1 Mbps,203 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,131 ms,0 Mbps,24 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,234 ms,2 Mbps,278 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,226 ms,3 Mbps,510 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,240 Mbps,30720 kB/s
