中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,14 ms,330 Mbps,42291 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,872 Mbps,111616 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,9 ms,468 Mbps,60006 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,20 ms,1416 Mbps,181248 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,6 Mbps,773 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,40 ms,696 Mbps,89088 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,38 ms,650 Mbps,83251 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,440 Mbps,56320 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,39 ms,663 Mbps,84889 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,208 Mbps,26726 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,49 Mbps,6334 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,159 Mbps,20377 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,125 ms,40 Mbps,5170 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,127 Mbps,16281 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,42 Mbps,5493 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,41 Mbps,5310 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,153 ms,130 Mbps,16691 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,192 ms,95 Mbps,12185 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,145 ms,44 Mbps,5667 kB/s
