中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,687 Mbps,87961 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,28 ms,1 Mbps,221 kB/s
129.146.46.164,443,129.146.46.164,US,323 Mbps,41369 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,260 Mbps,33382 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,456 Mbps,58368 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,272 Mbps,34816 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,71 ms,402 Mbps,51507 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,374 Mbps,47923 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,80 ms,384 Mbps,49254 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,74 ms,379 Mbps,48537 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,47 Mbps,6135 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,236 Mbps,30310 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,48 Mbps,6228 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,260 Mbps,33280 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:3ae7:5420:2950,DE,Frankfurt,隧道,96 ms,240 Mbps,30720 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,46 Mbps,5965 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,39 Mbps,5094 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,115 Mbps,14745 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,13 Mbps,1763 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,37 Mbps,4755 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,38 Mbps,4865 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,220 ms,35 Mbps,4603 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,27 Mbps,3573 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,251 ms,30 Mbps,3857 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,210 ms,83 Mbps,10649 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,213 ms,0 Mbps,113 kB/s
