中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,580 Mbps,74240 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,19 ms,7 Mbps,928 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,400 Mbps,51302 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,332 Mbps,42496 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,47 ms,536 Mbps,68710 kB/s
35.197.23.75,443,35.212.140.104,US,Seattle,隧道,48 ms,292 Mbps,37376 kB/s
35.230.79.26,443,35.212.140.104,US,Seattle,隧道,49 ms,540 Mbps,69222 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,400 Mbps,51302 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,49 Mbps,6388 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,204 Mbps,26214 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,197 Mbps,25292 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,233 Mbps,29900 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,108 ms,45 Mbps,5834 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,141 Mbps,18124 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,42 Mbps,5456 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,150 ms,42 Mbps,5378 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,34 Mbps,4381 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,206 ms,35 Mbps,4511 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,209 ms,10 Mbps,1284 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,206 ms,24 Mbps,3142 kB/s
