中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,848 Mbps,108544 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,14 ms,0 Mbps,125 kB/s
129.146.46.164,443,129.146.46.164,US,288 Mbps,36864 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,70 ms,366 Mbps,46899 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,312 Mbps,40038 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,263 Mbps,33689 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,317 Mbps,40652 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,300 Mbps,38502 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,307 Mbps,39321 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,44 Mbps,5654 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,71 ms,328 Mbps,41984 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,302 Mbps,38707 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,305 Mbps,39116 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,404 Mbps,51712 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,50 Mbps,6459 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,396 Mbps,50790 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,48 Mbps,6188 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,125 Mbps,16076 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,41 Mbps,5280 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,42 Mbps,5446 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,172 ms,124 Mbps,15872 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,33 Mbps,4343 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,0 Mbps,75 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,229 ms,9 Mbps,1243 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,36 Mbps,4724 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,34 Mbps,4431 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:8e36:216c:32aa,SG,Singapore,隧道,277 ms,39 Mbps,5019 kB/s
