中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76c0:e18::26b:67,US,Los Angeles,隧道,22 ms,59 Mbps,7661 kB/s
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,46 ms,473 Mbps,60620 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,45 ms,394 Mbps,50483 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,60 ms,47 Mbps,6118 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,20 ms,167 Mbps,21401 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,217 Mbps,27852 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,471 Mbps,60313 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,18 ms,788 Mbps,100966 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,30 ms,557 Mbps,71372 kB/s
129.80.177.42,443,129.80.177.42,US,Newark,中转,54 ms,46 Mbps,6001 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,21 ms,16 Mbps,2158 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,808 Mbps,103424 kB/s
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,37 ms,430 Mbps,55091 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,47 ms,214 Mbps,27443 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,57 ms,431 Mbps,55193 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,66 Mbps,8559 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,127 Mbps,16281 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,15 Mbps,1976 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,81 Mbps,10444 kB/s
192.9.146.103,443,192.9.146.103,US,Seattle,中转,29 ms,928 Mbps,118784 kB/s
158.101.201.45,443,2606:f240:f00:dd8d:0:2c50:d676:2ce4,US,Frankfurt,隧道,153 ms,139 Mbps,17817 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,131 ms,47 Mbps,6080 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,174 Mbps,22323 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,145 ms,42 Mbps,5466 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,121 Mbps,15564 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,187 ms,2 Mbps,378 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,168 ms,113 Mbps,14540 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,148 ms,37 Mbps,4741 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,158 ms,19 Mbps,2433 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,160 ms,153 Mbps,19660 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,167 ms,126 Mbps,16179 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,120 ms,116 Mbps,14848 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,34 Mbps,4416 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,142 ms,45 Mbps,5775 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,161 ms,43 Mbps,5594 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,140 ms,132 Mbps,16896 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,168 ms,131 Mbps,16793 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,9 Mbps,1272 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,41 Mbps,5367 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,171 ms,109 Mbps,14028 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:43,KR,Seoul,隧道,146 ms,41 Mbps,5257 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,138 ms,125 Mbps,16076 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,169 ms,128 Mbps,16486 kB/s
