中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,7 Mbps,1019 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,794 Mbps,101683 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,73 ms,284 Mbps,36454 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,45 Mbps,5784 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,329 Mbps,42188 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,370 Mbps,47411 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,70 ms,351 Mbps,44953 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,296 Mbps,37990 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,285 Mbps,36556 kB/s
158.101.201.244,443,163.123.193.5,DE,Frankfurt,隧道,97 ms,276 Mbps,35430 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,239 Mbps,30617 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,72 ms,297 Mbps,38092 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,248 Mbps,31744 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,42 Mbps,5499 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,36 Mbps,4728 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,170 ms,122 Mbps,15667 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,113 Mbps,14540 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,37 Mbps,4860 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,42 Mbps,5500 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,37 Mbps,4754 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,17 Mbps,2252 kB/s
158.180.95.219,443,2602:ffe4:407:20da:0:b24f:8cb7:8a47,SG,Singapore,隧道,253 ms,63 Mbps,8126 kB/s
