中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,23 ms,1008 Mbps,129024 kB/s
129.146.7.98,443,2a09:bac5:60ec:78::c:3a7,US,Los Angeles,隧道,24 ms,104 Mbps,13414 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,630 Mbps,80691 kB/s
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,21 ms,1024 Mbps,131072 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1008 Mbps,129024 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,22 ms,37 Mbps,4813 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,21 ms,1000 Mbps,128000 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,385 Mbps,49356 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,65 ms,464 Mbps,59392 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,10 ms,1296 Mbps,165888 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,64 ms,35 Mbps,4503 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,12 ms,896 Mbps,114688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,643 Mbps,82329 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,68 ms,283 Mbps,36249 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,39 ms,50 Mbps,6480 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,40 ms,342 Mbps,43827 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,96 ms,43 Mbps,5600 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,48 Mbps,6193 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,150 ms,147 Mbps,18841 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,167 ms,79 Mbps,10137 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,107 Mbps,13721 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,210 Mbps,26931 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,112 Mbps,14336 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,176 ms,3 Mbps,403 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,7 Mbps,941 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,100 Mbps,12800 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,162 ms,46 Mbps,5908 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,156 ms,46 Mbps,5933 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,181 ms,158 Mbps,20275 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,166 ms,13 Mbps,1666 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:109,KR,Seoul,隧道,139 ms,140 Mbps,17920 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,171 ms,43 Mbps,5604 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,177 ms,44 Mbps,5723 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,126 ms,168 Mbps,21504 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,167 ms,53 Mbps,6810 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,183 ms,10 Mbps,1402 kB/s
130.162.231.167,443,2a0b:21c0:100a:1b0:0:27a1:85ae:26f,DE,Frankfurt,隧道,185 ms,88 Mbps,11264 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,185 ms,43 Mbps,5607 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,168 ms,43 Mbps,5518 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,181 ms,2 Mbps,338 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,182 ms,152 Mbps,19456 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,152 ms,134 Mbps,17203 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:1c,KR,Seoul,隧道,146 ms,38 Mbps,4922 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,177 ms,41 Mbps,5298 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,181 ms,108 Mbps,13926 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,179 ms,4 Mbps,547 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,192 ms,47 Mbps,6073 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,156 ms,46 Mbps,6010 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,43 Mbps,5532 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,192 ms,42 Mbps,5479 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,213 ms,87 Mbps,11161 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,168 ms,122 Mbps,15667 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,244 ms,76 Mbps,9776 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,164 ms,38 Mbps,4905 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,139 ms,38 Mbps,4960 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,239 ms,30 Mbps,3914 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,198 ms,42 Mbps,5393 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,283 ms,24 Mbps,3097 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,361 ms,0 Mbps,15 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,158 ms,0 Mbps,12 kB/s
