中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,7 ms,262 Mbps,33587 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,4 ms,1704 Mbps,218112 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,162 Mbps,20787 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,424 Mbps,54272 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,67 ms,383 Mbps,49049 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,256 Mbps,32870 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,43 Mbps,5619 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,72 ms,340 Mbps,43520 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,452 Mbps,57856 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,423 Mbps,54169 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,49 Mbps,6281 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,261 Mbps,33484 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,392 Mbps,50278 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,75 ms,385 Mbps,49356 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,332 Mbps,42496 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,224 Mbps,28672 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,216 Mbps,27750 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,237 Mbps,30412 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,288 Mbps,36966 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,41 Mbps,5275 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,45 Mbps,5769 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,125 Mbps,16076 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,193 ms,38 Mbps,4980 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,28 Mbps,3664 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,41 Mbps,5369 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,222 ms,30 Mbps,3899 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,98 ms,0 Mbps,48 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,255 ms,34 Mbps,4384 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,238 ms,0 Mbps,25 kB/s
