中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,34 ms,268 Mbps,34406 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,16 ms,872 Mbps,111616 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,31 ms,775 Mbps,99225 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,23 ms,407 Mbps,52121 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,896 Mbps,114688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,543 Mbps,69529 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,37 ms,256 Mbps,32768 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,26 ms,495 Mbps,63385 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,30 ms,641 Mbps,82124 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,352 Mbps,45158 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,231 Mbps,29593 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,75 ms,3 Mbps,447 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,78 ms,48 Mbps,6160 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,47 Mbps,6096 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,46 Mbps,5993 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,44 Mbps,5645 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,37 Mbps,4740 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,137 ms,32 Mbps,4139 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,152 Mbps,19456 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,155 ms,43 Mbps,5529 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,118 Mbps,15155 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,152 ms,43 Mbps,5557 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,171 ms,40 Mbps,5213 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,173 ms,13 Mbps,1692 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,198 ms,47 Mbps,6137 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,106 Mbps,13619 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,160 ms,40 Mbps,5130 kB/s
