中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,89 ms,283 Mbps,36249 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:1b,US,Los Angeles,隧道,76 ms,68 Mbps,8788 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,832 Mbps,106496 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,420 Mbps,53862 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,304 Mbps,38912 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,6 ms,117 Mbps,15052 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,516 Mbps,66048 kB/s
47.90.141.204,443,91.149.239.122,US,San Jose,隧道,6 ms,32 Mbps,4191 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Seattle,中转,0 ms,224 Mbps,28672 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,79 ms,64 Mbps,8281 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,88 ms,313 Mbps,40140 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,43 Mbps,5571 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,371 Mbps,47513 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,245 Mbps,31436 kB/s
158.101.206.101,443,2a0b:21c0:100a:1b3:0:a68:b70c:651c,DE,Frankfurt,隧道,106 ms,196 Mbps,25190 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,355 Mbps,45465 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,15 Mbps,1937 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,51 Mbps,6569 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,88 ms,312 Mbps,40038 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,236 Mbps,30208 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,48 Mbps,6147 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,242 Mbps,31027 kB/s
193.122.62.253,443,2606:f240:f00:dd8d:0:dac6:d34a:153,US,Frankfurt,隧道,89 ms,138 Mbps,17715 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,129 ms,26 Mbps,3415 kB/s
158.101.220.192,443,2a0b:21c0:100a:1b3:0:6eca:3026:7ea1,DE,Frankfurt,隧道,112 ms,208 Mbps,26726 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,280 Mbps,35942 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,179 ms,113 Mbps,14540 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,225 Mbps,28876 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,116 ms,249 Mbps,31948 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,113 ms,100 Mbps,12800 kB/s
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,80 ms,270 Mbps,34611 kB/s
168.138.149.17,443,168.138.149.17,BR,S
