中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,101 Mbps,13004 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,699 Mbps,89497 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,366 Mbps,46899 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,17 ms,1056 Mbps,135168 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,48 ms,354 Mbps,45363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,436 Mbps,55910 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,16 ms,1048 Mbps,134144 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,52 ms,463 Mbps,59289 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,53 ms,452 Mbps,57856 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,416 Mbps,53350 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,57 ms,469 Mbps,60108 kB/s
184.169.181.217,443,184.169.181.217,US,Ashburn,中转,61 ms,284 Mbps,36352 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,178 Mbps,22835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,106 ms,185 Mbps,23756 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,110 ms,39 Mbps,5029 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,203 Mbps,26009 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,42 Mbps,5417 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,166 Mbps,21299 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,42 Mbps,5493 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,38 Mbps,4969 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,148 ms,137 Mbps,17612 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,49 Mbps,6366 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,150 ms,38 Mbps,4986 kB/s
152.70.242.38,443,130.162.140.114,KR,Seoul,隧道,182 ms,96 Mbps,12390 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,152 ms,46 Mbps,5987 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,187 ms,100 Mbps,12800 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,25 Mbps,3323 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,187 ms,22 Mbps,2913 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,195 ms,7 Mbps,986 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,209 ms,33 Mbps,4248 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,223 ms,33 Mbps,4275 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,296 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,267 ms,0 Mbps,29 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,222 ms,0 Mbps,1 kB/s
