中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,18 ms,72 Mbps,9314 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,56 ms,500 Mbps,64000 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,19 ms,1136 Mbps,145408 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,12 ms,794 Mbps,101683 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,31 ms,774 Mbps,99123 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,49 ms,383 Mbps,49049 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,33 ms,103 Mbps,13209 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,69 ms,495 Mbps,63385 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,509 Mbps,65228 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,385 Mbps,49356 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,55 ms,532 Mbps,68198 kB/s
129.146.46.164,443,129.146.46.164,336 Mbps,43008 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,48 Mbps,6262 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,112 ms,44 Mbps,5652 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,51 ms,413 Mbps,52940 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,360 Mbps,46182 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,62 ms,47 Mbps,6096 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,116 ms,192 Mbps,24576 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,59 ms,436 Mbps,55808 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,190 Mbps,24371 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,208 Mbps,26624 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,121 ms,116 Mbps,14848 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,107 ms,41 Mbps,5333 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,114 ms,44 Mbps,5691 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,123 ms,195 Mbps,24985 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,116 ms,67 Mbps,8687 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,125 Mbps,16076 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,51 ms,389 Mbps,49868 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,122 ms,46 Mbps,5900 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,40 ms,44 Mbps,5707 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,133 ms,49 Mbps,6353 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,47 Mbps,6134 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,115 ms,272 Mbps,34816 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,130 Mbps,16691 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,44 Mbps,5699 kB/s
168.138.149.17,443,168.138.149.17,BR,S
