中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,1200 Mbps,153600 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1176 Mbps,150528 kB/s
129.146.46.164,443,129.146.46.164,369 Mbps,47308 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,36 ms,619 Mbps,79257 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1304 Mbps,166912 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,880 Mbps,112640 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,60 ms,6 Mbps,891 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,548 Mbps,70144 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,55 ms,420 Mbps,53760 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,224 Mbps,28672 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,44 Mbps,5675 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,128 Mbps,16486 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,129 Mbps,16588 kB/s
152.70.55.39,443,158.178.156.14,NL,Amsterdam,隧道,143 ms,114 Mbps,14643 kB/s
130.162.132.157,443,132.226.239.169,KR,Seoul,隧道,141 ms,121 Mbps,15564 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,39 Mbps,5062 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,50 Mbps,6431 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,159 Mbps,20377 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,182 ms,37 Mbps,4736 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,146 ms,39 Mbps,5118 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,192 ms,23 Mbps,2986 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,143 ms,140 Mbps,17920 kB/s
