中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1320 Mbps,168960 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,3 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,656 Mbps,83968 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1176 Mbps,150528 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,385 Mbps,49356 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,13 ms,552 Mbps,70758 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,30 ms,708 Mbps,90624 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,32 ms,796 Mbps,101888 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,28 ms,635 Mbps,81305 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,22 ms,453 Mbps,58060 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,898 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,136 Mbps,17510 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,221 Mbps,28364 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,160 Mbps,20480 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,48 Mbps,6146 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,48 Mbps,6210 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,158 ms,12 Mbps,1593 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,130 Mbps,16691 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,45 Mbps,5763 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,43 Mbps,5618 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,44 Mbps,5674 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,208 ms,50 Mbps,6491 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,139 ms,42 Mbps,5474 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,1 Mbps,154 kB/s
