中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,83 ms,315 Mbps,40345 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,46 ms,816 Mbps,104448 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,360 Mbps,46080 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,1 ms,567 Mbps,72601 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,88 ms,308 Mbps,39526 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:3a3,US,Los Angeles,隧道,66 ms,68 Mbps,8817 kB/s
35.197.23.75,443,35.212.147.221,US,Seattle,隧道,73 ms,363 Mbps,46489 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,76 Mbps,9800 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,0 Mbps,38 kB/s
35.230.79.26,443,35.212.147.221,US,Seattle,隧道,74 ms,330 Mbps,42291 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,89 ms,47 Mbps,6124 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,80 ms,333 Mbps,42700 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,236 Mbps,30310 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,243 Mbps,31129 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,264 Mbps,33792 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,227 Mbps,29081 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,92 ms,45 Mbps,5813 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,44 Mbps,5634 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,89 ms,292 Mbps,37478 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,187 Mbps,23961 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,255 Mbps,32665 kB/s
193.123.38.223,443,98.98.156.26,DE,Frankfurt,隧道,93 ms,262 Mbps,33587 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,148 Mbps,19046 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,68 ms,0 Mbps,98 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,258 Mbps,33075 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,112 ms,272 Mbps,34918 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,172 ms,44 Mbps,5687 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,49 Mbps,6379 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,47 Mbps,6027 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,190 ms,99 Mbps,12697 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,124 Mbps,15974 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,163 ms,20 Mbps,2634 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,136 Mbps,17510 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,220 ms,73 Mbps,9354 kB/s
158.101.212.88,443,2a0b:21c0:1007:ca:0:7613:2e6b:8e09,DE,Frankfurt,隧道,94 ms,237 Mbps,30412 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,197 ms,117 Mbps,15052 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,297 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,177 ms,39 Mbps,5006 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,199 ms,88 Mbps,11366 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,287 ms,54 Mbps,7010 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,107 ms,45 Mbps,5850 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,110 ms,44 Mbps,5674 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,222 ms,34 Mbps,4475 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,240 ms,56 Mbps,7270 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,215 ms,35 Mbps,4603 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,32 Mbps,4126 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,256 ms,31 Mbps,4066 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,231 ms,21 Mbps,2729 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,249 ms,34 Mbps,4395 kB/s
130.162.144.191,443,2a09:bac5:4730:1482::20b:19,KR,Seoul,隧道,216 ms,35 Mbps,4485 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,188 ms,31 Mbps,3972 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,224 ms,0 Mbps,1 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,221 ms,1 Mbps,167 kB/s
