中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,67 ms,345 Mbps,44236 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,92 ms,47 Mbps,6048 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,44 ms,716 Mbps,91648 kB/s
158.101.221.74,443,2a0b:21c0:1007:cb:0:159:cab9:c639,DE,Frankfurt,隧道,90 ms,228 Mbps,29184 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,116 Mbps,14950 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,235 Mbps,30105 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,477 Mbps,61132 kB/s
130.61.23.77,443,130.61.23.77,DE,207 Mbps,26521 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,220 Mbps,28160 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,73 ms,340 Mbps,43520 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,75 ms,319 Mbps,40857 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,78 Mbps,10035 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,84 ms,360 Mbps,46080 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,25 ms,840 Mbps,107520 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,20 ms,60 Mbps,7759 kB/s
193.123.38.223,443,2a0b:21c0:1007:1c7:0:4e2d:bf43:ad16,DE,Frankfurt,隧道,106 ms,241 Mbps,30924 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,309 Mbps,39628 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:d3,US,Los Angeles,隧道,104 ms,83 Mbps,10649 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,48 Mbps,6261 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,101 ms,316 Mbps,40550 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,248 Mbps,31744 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,128 ms,259 Mbps,33177 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,89 ms,382 Mbps,48947 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,231 Mbps,29593 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,126 ms,46 Mbps,5968 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,86 ms,21 Mbps,2752 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,119 Mbps,15257 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,97 ms,263 Mbps,33689 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,42 Mbps,5398 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,44 Mbps,5654 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,92 ms,168 Mbps,21606 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,109 ms,47 Mbps,6103 kB/s
168.138.149.17,443,168.138.149.17,BR,S
