中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,748 Mbps,95744 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,948 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,48 Mbps,6211 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,50 ms,536 Mbps,68608 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,50 ms,480 Mbps,61440 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,384 Mbps,49152 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,55 ms,371 Mbps,47513 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,382 Mbps,48947 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,48 ms,431 Mbps,55193 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,60 ms,256 Mbps,32768 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,443 Mbps,56729 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,243 Mbps,31129 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,197 Mbps,25292 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,46 Mbps,5965 kB/s
132.145.64.184,443,132.145.64.184,GB,London,中转,97 ms,211 Mbps,27033 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,48 Mbps,6154 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,186 Mbps,23859 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,152 Mbps,19456 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,16 Mbps,2143 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,45 Mbps,5876 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,26 Mbps,3360 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,42 Mbps,5413 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,30 Mbps,3872 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,220 ms,36 Mbps,4644 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,242 ms,68 Mbps,8795 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,248 ms,40 Mbps,5196 kB/s
