中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,986 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,35 ms,72 Mbps,9233 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,751 Mbps,96153 kB/s
35.197.23.75,443,35.212.208.156,US,Seattle,隧道,71 ms,388 Mbps,49766 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,371 Mbps,47513 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,295 Mbps,37785 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,72 ms,391 Mbps,50073 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,468 Mbps,59904 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:88e5:130b:9c40,US,Frankfurt,隧道,92 ms,264 Mbps,33894 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,60 ms,289 Mbps,37068 kB/s
35.230.79.26,443,35.212.208.156,US,Seattle,隧道,70 ms,368 Mbps,47206 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,63 ms,387 Mbps,49561 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,350 Mbps,44851 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,47 Mbps,6076 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,268 Mbps,34304 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,260 Mbps,33382 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,213 Mbps,27340 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,88 ms,42 Mbps,5420 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,232 Mbps,29696 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,44 Mbps,5731 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,132 Mbps,16998 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,37 Mbps,4778 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,37 Mbps,4744 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,37 Mbps,4768 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,31 Mbps,4091 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,246 ms,19 Mbps,2530 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,17 Mbps,2271 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,239 ms,33 Mbps,4332 kB/s
8.219.203.101,443,47.236.1.53,SG,Singapore,隧道,249 ms,27 Mbps,3514 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,240 Mbps,30822 kB/s
