中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,832 Mbps,106496 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,5 ms,454 Mbps,58163 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,1008 Mbps,129024 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,19 ms,469 Mbps,60108 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,36 ms,557 Mbps,71372 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,505 Mbps,64716 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,32 ms,840 Mbps,107520 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,22 ms,765 Mbps,97996 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,40 ms,609 Mbps,78028 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,49 ms,610 Mbps,78131 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,16 ms,356 Mbps,45568 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,74 ms,423 Mbps,54169 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,234 Mbps,30003 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,128 ms,47 Mbps,6111 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,108 ms,45 Mbps,5811 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,144 Mbps,18534 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,125 ms,208 Mbps,26726 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,45 Mbps,5820 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,140 Mbps,17920 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,162 ms,39 Mbps,5020 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,126 ms,44 Mbps,5690 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,12 Mbps,1655 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,163 ms,40 Mbps,5160 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,136 ms,165 Mbps,21196 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,134 ms,42 Mbps,5399 kB/s
193.123.38.223,443,2606:f240:f00:dd8d:0:3dd2:fadf:bc85,DE,Frankfurt,隧道,144 ms,123 Mbps,15769 kB/s
141.147.117.4,443,2606:f240:f00:5a42:0:ed74:179f:b2c9,DE,Frankfurt,隧道,151 ms,135 Mbps,17305 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,40 Mbps,5215 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,28 Mbps,3654 kB/s
152.70.62.177,443,2606:f240:f00:6acf:0:8ac9:98f8:d63,DE,Frankfurt,隧道,146 ms,102 Mbps,13107 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,142 ms,144 Mbps,18432 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,185 ms,95 Mbps,12185 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,187 ms,11 Mbps,1530 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,182 ms,41 Mbps,5254 kB/s
158.180.89.154,443,2602:ffe4:407:20d9:0:400:b01e:bdf0,SG,Singapore,隧道,200 ms,70 Mbps,8971 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,139 ms,38 Mbps,4911 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,135 ms,42 Mbps,5438 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,153 ms,0 Mbps,70 kB/s
