中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,11 ms,678 Mbps,86835 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,4 ms,912 Mbps,116736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,632 Mbps,80998 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,2024 Mbps,259072 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,23 ms,310 Mbps,39731 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,40 ms,848 Mbps,108544 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26b:67,US,Los Angeles,隧道,27 ms,61 Mbps,7808 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:San Diego,中转,0 ms,247 Mbps,31641 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,912 Mbps,116736 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,70 ms,43 Mbps,5566 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,72 ms,767 Mbps,98201 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,246 Mbps,31539 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,74 ms,354 Mbps,45363 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,255 Mbps,32665 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,78 ms,459 Mbps,58777 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,260 Mbps,33382 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,25 ms,66 Mbps,8463 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,153 Mbps,19660 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,40 Mbps,5175 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,152 Mbps,19456 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,110 Mbps,14131 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,40 Mbps,5177 kB/s
158.101.221.74,443,163.123.193.6,DE,Frankfurt,隧道,164 ms,54 Mbps,7026 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,157 ms,107 Mbps,13721 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,108 ms,153 Mbps,19660 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,37 Mbps,4793 kB/s
146.56.188.34,443,132.226.226.133,KR,Seoul,隧道,134 ms,152 Mbps,19456 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,152 ms,130 Mbps,16691 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,169 ms,2 Mbps,383 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,107 ms,5 Mbps,762 kB/s
130.162.144.191,443,2a09:bac1:3f20::20b:89,KR,Seoul,隧道,149 ms,40 Mbps,5197 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,137 ms,140 Mbps,18022 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,172 ms,45 Mbps,5885 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,165 ms,46 Mbps,5905 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,135 ms,139 Mbps,17817 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,47 Mbps,6050 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,160 ms,155 Mbps,19865 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,44 Mbps,5633 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,169 ms,116 Mbps,14848 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,172 ms,119 Mbps,15257 kB/s
193.123.38.223,443,98.98.166.174,US,Frankfurt,隧道,166 ms,116 Mbps,14848 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,183 ms,39 Mbps,5112 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,169 ms,50 Mbps,6409 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,177 ms,108 Mbps,13926 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,167 ms,137 Mbps,17612 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,167 ms,17 Mbps,2272 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,178 ms,40 Mbps,5190 kB/s
144.21.35.132,443,2a0b:21c0:100a:1b4:0:832a:1d44:1a60,DE,Frankfurt,隧道,170 ms,104 Mbps,13312 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,193 ms,144 Mbps,18432 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,36 Mbps,4647 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,145 ms,18 Mbps,2430 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,192 ms,40 Mbps,5176 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,180 ms,4 Mbps,577 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,201 ms,46 Mbps,5958 kB/s
168.138.50.249,443,168.138.50.249,JP,San Jose,中转,175 ms,46 Mbps,5888 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,203 ms,45 Mbps,5795 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,203 ms,86 Mbps,11059 kB/s
130.61.23.77,443,130.61.23.77,25 Mbps,3325 kB/s
8.219.191.233,443,47.245.84.175,SG,Singapore,隧道,287 ms,47 Mbps,6067 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,237 ms,73 Mbps,9441 kB/s
