中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,4 ms,864 Mbps,110592 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1128 Mbps,144384 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,671 Mbps,85913 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,14 ms,896 Mbps,114688 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,28 ms,760 Mbps,97382 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1712 Mbps,219136 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,23 ms,912 Mbps,116736 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,25 ms,976 Mbps,124928 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,404 Mbps,51712 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,83 ms,1 Mbps,186 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,122 ms,48 Mbps,6155 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,233 Mbps,29900 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,124 ms,29 Mbps,3727 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,30 Mbps,3917 kB/s
3.121.174.160,443,2a05:d014:bf:a700:be88:19f7:b3a7:3079,DE,Frankfurt,隧道,157 ms,105 Mbps,13516 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,140 ms,45 Mbps,5881 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,161 ms,40 Mbps,5139 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,168 Mbps,21504 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,165 ms,130 Mbps,16691 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,166 ms,44 Mbps,5733 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,126 Mbps,16179 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,43 Mbps,5609 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,174 ms,22 Mbps,2840 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,132 ms,38 Mbps,4948 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,171 ms,21 Mbps,2751 kB/s
