中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,311 Mbps,39833 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,31 ms,1232 Mbps,157696 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,30 ms,66 Mbps,8452 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,40 ms,549 Mbps,70348 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,57 ms,556 Mbps,71168 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,193 Mbps,24780 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,53 ms,48 Mbps,6152 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,38 ms,405 Mbps,51916 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,21 ms,824 Mbps,105472 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,46 ms,567 Mbps,72601 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,82 ms,374 Mbps,47923 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,520 Mbps,66560 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,41 ms,282 Mbps,36147 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,59 ms,552 Mbps,70656 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,58 ms,54 Mbps,6960 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,129 ms,50 Mbps,6522 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,149 ms,109 Mbps,14028 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,153 ms,160 Mbps,20480 kB/s
143.47.182.90,443,2a0b:21c0:100a:1f9:0:6f3e:55bb:2a14,DE,Frankfurt,隧道,139 ms,172 Mbps,22118 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,151 Mbps,19353 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,136 Mbps,17510 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,149 ms,176 Mbps,22630 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,98 ms,1 Mbps,153 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,115 ms,260 Mbps,33280 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,138 ms,135 Mbps,17305 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,132 ms,43 Mbps,5604 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,151 ms,192 Mbps,24678 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,43 Mbps,5560 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,158 ms,45 Mbps,5802 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,133 ms,35 Mbps,4494 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,41 Mbps,5333 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,147 ms,44 Mbps,5668 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,193 ms,3 Mbps,393 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,171 ms,0 Mbps,6 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,115 ms,155 Mbps,19865 kB/s
130.162.144.191,443,2a09:bac5:4734:155::22:114,KR,Seoul,隧道,163 ms,37 Mbps,4740 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,179 ms,117 Mbps,15052 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,163 ms,40 Mbps,5223 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,33 Mbps,4283 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,196 ms,46 Mbps,5982 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,207 ms,34 Mbps,4466 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,257 ms,50 Mbps,6508 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,40 Mbps,5214 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,163 ms,39 Mbps,5100 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,171 ms,0 Mbps,14 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,230 ms,25 Mbps,3269 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,174 ms,3 Mbps,439 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,165 ms,0 Mbps,1 kB/s
