中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1344 Mbps,172032 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,488 Mbps,62566 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1512 Mbps,193536 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,52 Mbps,6718 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,79 ms,271 Mbps,34713 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,69 ms,314 Mbps,40243 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,455 Mbps,58265 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,244 Mbps,31232 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,256 Mbps,32768 kB/s
129.146.209.97,443,129.146.209.97,US,Ashburn,中转,53 ms,301 Mbps,38604 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,69 ms,319 Mbps,40857 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,276 Mbps,35328 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,323 Mbps,41369 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,46 Mbps,6002 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Newark,隧道,58 ms,49 Mbps,6370 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,236 Mbps,30310 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,87 ms,43 Mbps,5628 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,277 Mbps,35532 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,118 ms,44 Mbps,5656 kB/s
152.70.52.84,443,2a0b:21c0:1007:1ca:0:ff92:92e2:5000,DE,Frankfurt,隧道,97 ms,254 Mbps,32563 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,44 Mbps,5739 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,168 ms,40 Mbps,5144 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,117 ms,0 Mbps,39 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,192 ms,120 Mbps,15360 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,36 Mbps,4626 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,35 Mbps,4602 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,163 ms,127 Mbps,16281 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,184 ms,38 Mbps,4947 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,164 ms,2 Mbps,341 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,32 Mbps,4161 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,175 ms,41 Mbps,5260 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,297 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,211 ms,80 Mbps,10240 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,230 ms,33 Mbps,4309 kB/s
8.219.95.212,443,8.222.240.96,SG,Singapore,隧道,257 ms,4 Mbps,604 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,244 ms,59 Mbps,7657 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,191 ms,32 Mbps,4174 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,246 ms,3 Mbps,503 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,224 ms,0 Mbps,31 kB/s
