中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,49 Mbps,6273 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,332 Mbps,42496 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,47 ms,424 Mbps,54374 kB/s
35.197.23.75,443,35.212.220.140,US,Seattle,隧道,52 ms,472 Mbps,60416 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,824 Mbps,105472 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,48 ms,437 Mbps,56012 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,21 ms,1160 Mbps,148480 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,20 ms,1008 Mbps,129024 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,48 ms,413 Mbps,52940 kB/s
35.230.79.26,443,35.212.220.140,US,Seattle,隧道,50 ms,522 Mbps,66867 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,479 Mbps,61337 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,236 Mbps,30208 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,55 ms,332 Mbps,42496 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,188 Mbps,24064 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,45 Mbps,5862 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,109 ms,189 Mbps,24268 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,113 ms,44 Mbps,5753 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,176 Mbps,22630 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,129 Mbps,16588 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,35 Mbps,4511 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,39 Mbps,5105 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,43 Mbps,5516 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,196 ms,31 Mbps,4062 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,158 ms,160 Mbps,20582 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,175 ms,107 Mbps,13721 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,183 ms,35 Mbps,4517 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,36 Mbps,4678 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,35 Mbps,4498 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,219 ms,2 Mbps,361 kB/s
146.56.171.110,443,2602:ffe4:407:20d9:0:41ae:85b1:b72f,SG,Singapore,隧道,281 ms,51 Mbps,6611 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,197 ms,12 Mbps,1579 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,231 ms,0 Mbps,23 kB/s
