中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,2 ms,1400 Mbps,179200 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,4 ms,864 Mbps,110592 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,707 Mbps,90521 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,4 ms,48 Mbps,6211 kB/s
35.230.79.26,443,35.212.238.122,US,Seattle,隧道,71 ms,284 Mbps,36352 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,221 Mbps,28364 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,60 ms,344 Mbps,44134 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,228 Mbps,29184 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,251 Mbps,32153 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,71 ms,307 Mbps,39321 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,293 Mbps,37580 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,350 Mbps,44851 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,82 ms,116 Mbps,14950 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,255 Mbps,32665 kB/s
35.197.23.75,443,35.212.238.122,US,Seattle,隧道,88 ms,92 Mbps,11776 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,50 Mbps,6516 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,82 ms,31 Mbps,4091 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,225 Mbps,28876 kB/s
143.47.176.251,443,2606:f240:f00:a683:0:b67f:3529:d379,DE,Frankfurt,隧道,101 ms,227 Mbps,29081 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,44 Mbps,5699 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,103 Mbps,13209 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,37 Mbps,4804 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,35 Mbps,4592 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,42 Mbps,5434 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,30 Mbps,3939 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,253 ms,2 Mbps,317 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,21 Mbps,2786 kB/s
8.219.116.162,443,47.84.40.188,SG,Singapore,隧道,241 ms,63 Mbps,8122 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,221 ms,0 Mbps,2 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,215 ms,29 Mbps,3815 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,308 ms,0 Mbps,11 kB/s
