中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,55 ms,506 Mbps,64819 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,28 ms,49 Mbps,6353 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,1128 Mbps,144384 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,49 ms,512 Mbps,65536 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,304 Mbps,39014 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,400 Mbps,51302 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,552 Mbps,70656 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,24 ms,7 Mbps,910 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,64 ms,429 Mbps,54988 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,101 ms,356 Mbps,45670 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,223 Mbps,28569 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,426 Mbps,54579 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,55 ms,451 Mbps,57753 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,52 ms,43 Mbps,5607 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,19 ms,62 Mbps,7942 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,48 ms,542 Mbps,69427 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,43 Mbps,5567 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,114 ms,188 Mbps,24166 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,29 ms,33 Mbps,4245 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,85 ms,275 Mbps,35225 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,127 ms,43 Mbps,5545 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,184 Mbps,23552 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,103 ms,27 Mbps,3465 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,14 ms,78 Mbps,10035 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,230 Mbps,29491 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,159 Mbps,20377 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,70 ms,216 Mbps,27750 kB/s
152.70.56.130,443,2606:f240:f00:6acf:0:5775:b81b:54e9,US,Frankfurt,隧道,109 ms,175 Mbps,22425 kB/s
141.144.207.131,443,98.98.156.6,DE,Frankfurt,隧道,133 ms,175 Mbps,22425 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,49 ms,178 Mbps,22835 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,148 ms,29 Mbps,3818 kB/s
144.22.252.124,443,144.22.252.124,BR,S
