中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:7680:e18::26b:a0,US,Los Angeles,隧道,26 ms,74 Mbps,9507 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,27 ms,734 Mbps,94003 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,38 ms,768 Mbps,98304 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,613 Mbps,78540 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,67 ms,227 Mbps,29081 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,23 ms,840 Mbps,107520 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,912 Mbps,116736 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,2256 Mbps,288768 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,20 ms,59 Mbps,7666 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,26 Mbps,3350 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,611 Mbps,78233 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,216 Mbps,27750 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,42 ms,220 Mbps,28160 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,128 Mbps,16384 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,83 ms,50 Mbps,6421 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,164 Mbps,20992 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,76 ms,409 Mbps,52428 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,159 ms,45 Mbps,5789 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,145 Mbps,18636 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,105 ms,50 Mbps,6450 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,132 Mbps,16896 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,111 ms,272 Mbps,34816 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,168 ms,42 Mbps,5412 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,114 ms,168 Mbps,21504 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,175 ms,170 Mbps,21811 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,131 Mbps,16793 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,175 ms,45 Mbps,5804 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:5e,KR,Seoul,隧道,135 ms,39 Mbps,5022 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,153 ms,133 Mbps,17100 kB/s
193.123.38.223,443,2a0b:21c0:100a:1f9:0:abf3:dba1:7c6d,DE,Frankfurt,隧道,165 ms,118 Mbps,15155 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,151 ms,125 Mbps,16076 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,195 ms,96 Mbps,12288 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,188 ms,41 Mbps,5275 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,3 Mbps,395 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,169 ms,41 Mbps,5294 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,169 ms,40 Mbps,5127 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,160 ms,104 Mbps,13414 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,40 Mbps,5158 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,179 ms,35 Mbps,4595 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,184 ms,0 Mbps,22 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,184 ms,39 Mbps,5100 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,185 ms,2 Mbps,290 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,165 ms,38 Mbps,4876 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,232 ms,82 Mbps,10547 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,41 Mbps,5293 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,6 Mbps,848 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,2 Mbps,294 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,184 ms,0 Mbps,121 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,159 ms,37 Mbps,4810 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,282 ms,26 Mbps,3331 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,171 ms,2 Mbps,349 kB/s
