中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,516 Mbps,66150 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,400 Mbps,51200 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,49 ms,268 Mbps,34304 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,48 ms,148 Mbps,18944 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,41 ms,548 Mbps,70144 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,35 ms,3 Mbps,405 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,40 ms,660 Mbps,84480 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,703 Mbps,90009 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,50 ms,413 Mbps,52940 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,517 Mbps,66252 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,194 Mbps,24883 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,46 ms,552 Mbps,70758 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,239 Mbps,30617 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,203 Mbps,26009 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,47 Mbps,6049 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,184 Mbps,23552 kB/s
158.101.201.244,443,163.123.193.5,DE,Munich,隧道,126 ms,159 Mbps,20377 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,41 Mbps,5341 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,8 Mbps,1107 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,146 ms,43 Mbps,5539 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,118 ms,44 Mbps,5749 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,178 ms,37 Mbps,4840 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,220 ms,25 Mbps,3251 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,176 ms,104 Mbps,13312 kB/s
