中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,35 ms,472 Mbps,60416 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,32 ms,555 Mbps,71065 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,327 Mbps,41881 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,34 ms,800 Mbps,102400 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,34 ms,698 Mbps,89395 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,50 ms,53 Mbps,6849 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,34 ms,707 Mbps,90521 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,34 ms,704 Mbps,90112 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,352 Mbps,45158 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,41 ms,656 Mbps,84070 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,6 Mbps,867 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,128 ms,47 Mbps,6053 kB/s
18.132.97.154,443,18.132.97.154,GB,London,中转,125 ms,156 Mbps,20070 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,122 ms,221 Mbps,28364 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,179 Mbps,22937 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,147 ms,148 Mbps,19046 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,46 Mbps,5907 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,137 ms,46 Mbps,5943 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,138 Mbps,17715 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,170 ms,41 Mbps,5256 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,41 Mbps,5326 kB/s
150.230.7.216,443,150.230.7.216,JP,Hong Kong,中转,130 ms,42 Mbps,5425 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,179 ms,40 Mbps,5125 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,177 ms,12 Mbps,1645 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,190 ms,57 Mbps,7301 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,131 ms,40 Mbps,5178 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,37 Mbps,4833 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,47 ms,249 Mbps,31948 kB/s
