中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,395 Mbps,50585 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,6 Mbps,832 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,75 ms,488 Mbps,62566 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,413 Mbps,52940 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,48 ms,302 Mbps,38707 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,248 Mbps,31846 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,390 Mbps,49971 kB/s
184.169.181.217,443,184.169.181.217,US,Ashburn,中转,57 ms,355 Mbps,45465 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,50 ms,481 Mbps,61644 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,288 Mbps,36966 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,115 ms,43 Mbps,5598 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,118 ms,201 Mbps,25804 kB/s
129.146.7.98,443,129.146.7.98,US,Chicago,中转,47 ms,300 Mbps,38502 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,169 Mbps,21708 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,42 Mbps,5427 kB/s
141.148.224.54,443,2606:f240:f00:b2ed:0:e112:9f9c:a47,DE,Frankfurt,隧道,117 ms,126 Mbps,16179 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,50 Mbps,6407 kB/s
141.147.117.4,443,2606:f240:f00:2be4:0:4c70:396a:295a,DE,Frankfurt,隧道,113 ms,207 Mbps,26521 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,201 Mbps,25804 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,149 ms,44 Mbps,5730 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,163 Mbps,20889 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,45 Mbps,5789 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,44 Mbps,5737 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,116 ms,44 Mbps,5748 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,183 ms,38 Mbps,4956 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,40 Mbps,5121 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,211 ms,11 Mbps,1518 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,210 ms,38 Mbps,4899 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,10 Mbps,1343 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,216 ms,60 Mbps,7696 kB/s
