中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,660 Mbps,84480 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,17 ms,936 Mbps,119808 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,436 Mbps,55808 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,15 ms,1064 Mbps,136192 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,50 ms,485 Mbps,62156 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,344 Mbps,44134 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,45 Mbps,5842 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,50 ms,493 Mbps,63180 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,479 Mbps,61337 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,50 ms,534 Mbps,68403 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,374 Mbps,47923 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,109 ms,48 Mbps,6200 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,57 ms,54 Mbps,7035 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,210 Mbps,26931 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,108 ms,45 Mbps,5854 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,191 Mbps,24473 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,180 Mbps,23142 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,47 Mbps,6083 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,221 Mbps,28364 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,149 ms,42 Mbps,5388 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,29 Mbps,3717 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,134 Mbps,17203 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,142 ms,0 Mbps,106 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,40 Mbps,5202 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,157 ms,142 Mbps,18227 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,192 ms,35 Mbps,4511 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,180 ms,106 Mbps,13619 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,196 ms,18 Mbps,2332 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,213 ms,36 Mbps,4717 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,348 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:d9fe:3446:645e,SG,Singapore,隧道,273 ms,39 Mbps,5063 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,352 ms,0 Mbps,13 kB/s
