中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,30 ms,682 Mbps,87347 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,39 ms,471 Mbps,60313 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,651 Mbps,83353 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1040 Mbps,133120 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,576 Mbps,73830 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,43 ms,6 Mbps,782 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,1120 Mbps,143360 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,832 Mbps,106496 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,38 ms,695 Mbps,88985 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,156 Mbps,19968 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,120 ms,44 Mbps,5744 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,44 Mbps,5677 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,177 Mbps,22732 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,132 ms,42 Mbps,5448 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,141 ms,42 Mbps,5465 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,42 Mbps,5465 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,135 ms,166 Mbps,21299 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,137 Mbps,17612 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,39 Mbps,5048 kB/s
150.230.107.89,443,2602:ffe4:407:20d9:0:436f:8bf8:ddad,SG,Singapore,隧道,208 ms,92 Mbps,11776 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,214 ms,17 Mbps,2197 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,45 Mbps,5842 kB/s
